count	first_key	ja	ko
1	S1A:0102tbl:660	ここが、舞台です。\nあたしたちの仕事場ですね。	
1	S1A:0102tbl:661	（舞台と部隊、か……\n　たちの悪い冗談だ）	
1	S1A:0102tbl:663	いや……何でもない。\n異常はなさそうだし、行こうか。	
1	S1A:0102tbl:664	舞台には異常なし、と。	
1	S1A:0102tbl:666	ここは道具部屋です。\n舞台で使う小道具を\n置いておく部屋ですね。	
1	S1A:0102tbl:667	へえー……\nどんなものがあるのか、\nゆっくり見てみたいなあ。	
1	S1A:0102tbl:668	大神さん。それは\nヒマなときにやってください。\nさあ、行きますよ。	
1	S1A:0102tbl:669	ここは、道具部屋だったね。	
1	S1A:0102tbl:670	ええ。異常もなさそうですし、\n行きましょうか。	
1	S1A:0102tbl:671	ここは、大道具部屋です。	
1	S1A:0102tbl:672	おおどうぐ？	
1	S1A:0102tbl:673	舞台のセットや書き割りなんかを\n大道具って言うんです。\nここは、その大道具の物置です。	
1	S1A:0102tbl:675	異常なしですね。\n行きましょう。	
1	S1A:0102tbl:676	……床にだいぶホコリが\nたまってますね……\nまたお掃除しなきゃ。	
1	S1A:0102tbl:677	とくに異常はなさそうだ。\n他の場所に行こう。	
1	S1A:0102tbl:678	ここはホールと言って、\n二階客席の入り口です。\n吹き抜けになってるんですよ。	
1	S1A:0102tbl:679	それにしても、\n大きなシャンデリアだね……	
1	S1A:0102tbl:680	でも、すみれさんは\nたいしたことないって\n言ってましたよ。	
1	S1A:0102tbl:681	すみれくんらしい言い方だね……	
1	S1A:0102tbl:682	……異常もなさそうだし、\n他の場所に行こう。	
1	S1A:0102tbl:683	さくらくん……\nここから下のロビーが見えるぞ。	
1	S1A:0102tbl:684	……大神さん、危ないから\nあんまり身を乗り出さないほうが\nいいですよ。	
1	S1A:0102tbl:685	……異常もなさそうですし、\n行きましょう。	
1	S1A:0102tbl:686	ここは、サロンです。\n花組のみんなは、よくここに\n集まるんですよ。	
1	S1A:0102tbl:687	みんなの、いこいの場だね。	
1	S1A:0102tbl:688	ええ、そうです。\nここでお茶でも\n飲んでいきたいですけど……	
1	S1A:0102tbl:689	見まわりの仕事もありますし……\n行きましょうか。	
1	S1A:0102tbl:690	大神さんも、今度ヒマなときに\nここに顔を出してくださいよ。	
1	S1A:0102tbl:691	異常もなさそうだし、\n行きましょうか。	
1	S1A:0102tbl:692	……俺の部屋だ。	
1	S1A:0102tbl:693	まだ見まわりは\n終わってませんよ。\nさあ、行きましょう。	
1	S1A:0102tbl:694	この部屋……\nいったい誰の部屋なんだい？	
1	S1A:0102tbl:695	さあ……実は、あたしも\nよく知らないんです。	
1	S1A:0102tbl:696	でも、カギがかかってるし、\n調べようがないですね。	
1	S1A:0102tbl:697	しかたない。行こうか。	
1	S1A:0102tbl:698	……しかし、\n誰の部屋なんだろう？	
1	S1A:0102tbl:699	今度、誰かに\n聞いてみましょうよ。\n今は見まわりをつづけましょう。	
1	S1A:0102tbl:702	今度、遊びに来てくださいね。\n今日は、見まわりを\nつづけましょう。	
1	S1A:0102tbl:703	ここは、さくらくんの部屋だね。\nよし、おぼえたぞ。	
1	S1A:0102tbl:704	さ、行きましょう。	
1	S1A:0102tbl:705	ここは、花組のメンバーの一人\n「李紅蘭」さんの\nお部屋なんですって。	
1	S1A:0102tbl:706	あたしも会ったことは\nないんですけど、中国生まれの\nかたらしいですよ。	
1	S1A:0102tbl:707	へえ……\nどんな人なんだろう。	
1	S1A:0102tbl:709	紅蘭さんは来月から\nこの劇場に来るそうですよ。	
1	S1A:0102tbl:711	ここは、花組のメンバーの一人\n「桐島カンナ」さんの\nお部屋なんですって。	
1	S1A:0102tbl:712	まだ会ったことはないんですけど\n空手の使い手で、今も修行の旅に\n出ているんですって。	
1	S1A:0102tbl:713	空手使い、修行の旅……\nな、なんだか凄いな。	
1	S1A:0102tbl:715	カンナさんは、さ来月から\nこの劇場に来るそうですよ。	
1	S1A:0102tbl:717	ここが二階客席です。	
1	S1A:0102tbl:718	うわあ……\nすごい見晴らしだね。	
1	S1A:0102tbl:719	ここには、上流階級のお客様が\n専用に使われる特等席も\nあるんですよ。	
1	S1A:0102tbl:720	なるほど……\n大したもんだな。	
1	S1A:0102tbl:722	なんだか、闇に吸い込まれそうな\n気分だな……	
1	S1A:0102tbl:723	大神さん、早く行きましょう。	
1	S1A:0103tbl:33	……戦い終わって、\n上野公園でお花見、か。\n夜桜というのも悪くないなあ。	
1	S1A:0103tbl:34	……しかし、米田支配人。\nなぜ、黒之巣会のことを\n極秘にするのですか？	
1	S1A:0103tbl:35	なるほど。\nそれでこそ、秘密部隊と\nいうわけですね。	
1	S1A:0103tbl:36	ああ。さくらくんこそ、\nお疲れさま。	
1	S1A:0103tbl:40	（どうして甘酒で酔えるんだ？）	
1	S1A:0109tbl:28	あーあ……よく寝た。	
1	S1A:0109tbl:29	おもしろい夢も見られたし……\nよし。またみんなのところに\n行ってみるか。	
1	S1A:0109tbl:30	大神さんのおかげで、\nとても助かりました！	
1	S1A:0109tbl:31	よかったら、\nまた手伝ってくださいね。	
1	S1A:0109tbl:32	なつかしいなあ……	
1	S1A:0109tbl:33	そうだろ？\nじつは、あの時の子供たちから、\n写真を送ってもらったんだ……	
1	S1A:0109tbl:34	やっぱり……\n楽しい思い出っていうのは\nいつまでも色あせないんだな。	
1	S1A:0109tbl:35	……でも、\nこのボルシチ、どうしようか？	
1	S1A:0109tbl:36	今日の夕食のときに、\nみんなに食べてもらいましょう。	
1	S1A:0109tbl:37	隊長の手料理ですし、\nみんなも喜んでくれますよ。	
1	S1A:0109tbl:38	おもろかったで、大神はん。\nまた今度、勝負しような。	
1	S1A:0109tbl:39	いい服を選べなかったかも\nしれないけど……\nごめんな、アイリス。	
1	S1A:0109tbl:40	ううん、いいの！\nお兄ちゃんが選んでくれたなら、\nアイリス、それでいいの。	
1	S1A:0109tbl:41	だけど、今度は、\nもっとかわいい服を選んでね。\nお兄ちゃん！	
1	S1A:0109tbl:42	ふう……ひさびさに泳ぐと\nいい気持ちだなあ。	
1	S1A:0109tbl:43	あの機雷、お気にめしました？	
1	S1A:0109tbl:44	え？　……あの機雷は、\nすみれくんのしわざだったのか？	
1	S1A:0109tbl:45	ええ、そうですわ。\nただ泳ぐだけでは\nつまりませんもの。	
1	S1A:0109tbl:46	（やれやれ……\n　泳ぐほうの身にも\n　なってくれよ）	
1	S1A:0109tbl:47	デバッグモードから立ち上げると\n正常なマップモードになりません。	
1	S1A:0109tbl:48	よし……\n今日は公演も休みだし、\nのんびりと過ごすとするか。	
1	S1A:0109tbl:49	部屋を出る。\nぼんやりとする。	
1	S1A:0109tbl:50	せっかくの休日だ。\nみんなのところに行ってみよう。	
1	S1A:0109tbl:63	少尉……おはようございます。	
1	S1A:0109tbl:64	せっかくのお休みだというのに、\nわたくしを放ったらかしなんて\n失礼じゃありませんこと？	
1	S1A:0109tbl:66	今日は舞台けいこもお休みですし\nみなさんも、お部屋のほうで\nくつろいでいますわ。	
1	S1A:0109tbl:67	わたくしの部屋にも、\nぜひ遊びに来てくださいな。\nでは、失礼いたしますわ。	
1	S1A:0109tbl:73	お休みのところ、すみません……	
1	S1A:0109tbl:74	でも、せっかくの休日ですから、\nみんなも隊長と一緒に\n過ごしたいでしょうし……	
1	S1A:0109tbl:75	それに、私も……\nいえ、なんでもないんです……	
1	S1A:0109tbl:76	そうだね。\nひさしぶりの休日だし……	
1	S1A:0109tbl:77	それでは私は、\n部屋のほうにいますから、\nよかったら顔を出してください。	
1	S1A:0109tbl:82	さあ、隊長。起きた起きた！\n外はいい天気だぜ！	
1	S1A:0109tbl:83	せっかくの休みだってのに、\nいつまでもごろごろ\nしてるんじゃないよ。	
1	S1A:0109tbl:85	そうこなくっちゃ！\nあたいは部屋にいるから、\n遊びに来てくれよな！	
1	S1A:0109tbl:89	アイリスじゃないか……	
1	S1A:0109tbl:90	やっほーっ！\nお兄ちゃん起きてる？	
1	S1A:0109tbl:91	今日はお休みだよ！\nアイリスと遊ぼうよ！	
1	S1A:0109tbl:92	ちょうど俺も、みんなのところに\n行こうと思ってたんだ。	
1	S1A:0109tbl:93	ホント？\nわーい！　今日はお兄ちゃんと\n何して遊ぼうかなー？	
1	S1A:0109tbl:94	じゃあ、アイリスは\nお部屋で待ってるから、\nお兄ちゃん、絶対来てね！	
1	S1A:0109tbl:99	なんや、大神はん。\n大の男が、昼間っから、\nゴロゴロして……	
1	S1A:0109tbl:100	たまの休みくらい、\nウチらにサービスしてくれても\nええんとちゃうか？	
1	S1A:0109tbl:102	そうや。\nせっかくの休日なんや、\nぱーっと楽しもうで！	
1	S1A:0109tbl:103	ほな、ウチは部屋にいるさかい、\n気がむいたら遊びに来てな。	
1	S1A:0109tbl:115	やあ、かすみくん。\n今日はお休みなのに\nこんな所で何してるんだい？	
1	S1A:0109tbl:116	ここにすわって……\n舞台を見ていると……\n今までのことを思い出すんです。	
1	S1A:0109tbl:117	大神さんも、ここにすわって\n思い出にひたってみませんか？	
1	S1A:0109tbl:118	あら、大神さんもここにすわって\n思い出にひたってみませんか？	
1	S1A:0109tbl:119	思い出にひたる。\nまた今度にする。	
1	S1A:0109tbl:122	そうだな……\nたまには昔の思い出にひたるのも\n悪くないなあ。	
1	S1A:0109tbl:123	それでは、目をとじて……\n今まであったことを\n思い出してみてください。	
1	S1A:0109tbl:124	……どうでした、大神さん？	
1	S1A:0109tbl:125	もう一度、思い出にひたるよ。\nまた来るよ。	
1	S1A:0109tbl:128	懐かしかったなあ……\nもう一度、ゆっくり\n思い出にひたりたいよ。	
1	S1A:0109tbl:129	思い出は一生の宝物ですものね？\n……それでは、もう一度、\n目を閉じてください……	
1	S1A:0109tbl:130	こんにちは、大神さん！	
1	S1A:0109tbl:131	やあ、由里くん。\n今日はお互い仕事から解放されて\nゆっくりできるね。	
1	S1A:0109tbl:132	ええ！　やっぱり、\nお休みはいいですよね！\n新しいウワサも仕入れられるし。	
1	S1A:0109tbl:133	そうだ大神さん。\nあたし面白いレコードを\n持ってるんですけど……	
1	S1A:0109tbl:134	いっしょに聴きませんか？	
1	S1A:0109tbl:135	あ、大神さん。\n音楽を聴きませんか？	
1	S1A:0109tbl:136	聴かせてもらうよ。\nまた今度にするよ。	
1	S1A:0109tbl:137	また今度ね。\n曲を聴きたくなったときに、\nここに来るよ。	
1	S1A:0109tbl:138	わかりました。\nいつでも、遠慮せずに\n来てくださいね。	
1	S1A:0109tbl:139	じゃあ、聴かせてくれるかい？	
1	S1A:0109tbl:140	はい！\nどの曲が聴きたいですか？	
1	S1A:0109tbl:141	どうでした、大神さん。\n気に入りました？	
1	S1A:0109tbl:142	うん。いろいろな曲が聴けて\n楽しめたよ。	
1	S1A:0109tbl:143	よかったら、もう一度聴きます？\n遠慮しなくていいですよ。	
1	S1A:0109tbl:144	じゃあ、もう一度聴かせてよ。\nまた来るよ。	
1	S1A:0109tbl:146	わかりました。\nいつでも聴きに来てくださいね。	
1	S1A:0109tbl:147	それじゃあ、\nもう一度聴かせてもらおうかな？	
1	S1A:0109tbl:148	はい！\nじゃあ、好きな曲を\n選んでくださいね。	
1	S1A:0109tbl:149	あ、大神さん。\nいらっしゃい！	
1	S1A:0109tbl:150	おいおい、椿ちゃん。\n今日は休みだし、\nここは売店じゃないよ。	
1	S1A:0109tbl:151	あ……そうでした。\nつい、いつものくせで……\nえへへへ……	
1	S1A:0109tbl:152	そうだ、大神さん。\nあたし、特大のブロマイドを\n持ってるんですけど……	
1	S1A:0109tbl:153	特別に、大神さんが\n今までに買ってくれたのだけ、\n見せてあげますね。	
1	S1A:0109tbl:154	あ、大神さん。\n特大ブロマイド、\n見ていきませんか？	
1	S1A:0109tbl:155	ぜひ見せてもらうよ！\nまた今度見せてよ。	
1	S1A:0109tbl:156	売店で売っているブロマイドは\n６種類だけですけど、実は\n特製ブロマイドがあるんです。	
1	S1A:0109tbl:157	ブロマイドのお得意さまに、\nお正月だけ、お売りしてます。\n特製は７種類ありますから。	
1	S1A:0109tbl:158	ブロマイド、\n毎月忘れずに買ってくださいね。	
1	S1A:0109tbl:159	ぜひ見せてもらうよ！	
1	S1A:0109tbl:160	はい！\nでも、大神さんが買ってくれた\nブロマイドだけですからね。	
1	S1A:0109tbl:161	どうです？　すごいでしょ？	
1	S1A:0109tbl:162	まだ、見ていきますか？\n遠慮しなくてもいいですよ。	
1	S1A:0109tbl:163	じゃあ、もう一度見せてよ。\nまた今度ね。	
1	S1A:0109tbl:164	売店のブロマイドは\n通常の６枚の他にも、\n特別なものがあるんですよ。	
