key	file	index	id	flags	ja	ko
S2:STNSYS00:159	STNSYS00.MES	159	1c2700dd		日本のオトコ、\n頼りにならないでーす！	일본　남자는，\n도움이　안　되네요ー！
S2:STNSYS00:160	STNSYS00.MES	160	1c2600de		シャワー浴びたいでーす！	샤워하고　싶어요ー！
S2:STNSYS00:161	STNSYS00.MES	161	1c2600df		日本のオトコに、\nかばってもらうなんて……	일본　남자에게，\n보호받다니……
S2:STNSYS00:162	STNSYS00.MES	162	1c2500e0		少尉さん、\n無理しなくていいでーす……	소위님，\n무리하지　않아도　돼요……
S2:STNSYS00:163	STNSYS00.MES	163	1c270257		まったく、\nダメなオトコでーす！	정말이지，\n쓸모없는　남자네요ー！
S2:STNSYS00:164	STNSYS00.MES	164	1c2600e2		これ以上はカンベンでーす！	이　이상은　봐주겠어요ー！
S2:STNSYS00:165	STNSYS00.MES	165	1c2300e3		もうだめです。\n撤退します……隊長……	이젠　안　돼요．\n후퇴할게요……　대장……
S2:STNSYS00:166	STNSYS00.MES	166	1c2000e4		なかなかやるってカンジ！	제법인데요！
S2:STNSYS00:167	STNSYS00.MES	167	1c2200e5		少尉さん、\nちょーかっこいいでーす！	소위님，\n정말　멋져요ー！
S2:STNSYS00:168	STNSYS00.MES	168	1c2000e6		楽勝でーす！	거뜬해요ー！
S2:STNSYS00:169	STNSYS00.MES	169	1c2200e7		うふっ！\n拍手をくださーい！	후훗！\n박수　쳐　주세요ー！
S2:STNSYS00:170	STNSYS00.MES	170	1c2500e8		このデュオは最高でーす！	이　듀오는　최고예요ー！
S2:STNSYS00:171	STNSYS00.MES	171	200800f5		……行動開始。	……행동　개시．
S2:STNSYS00:172	STNSYS00.MES	172	200800f6		隊長、気を付けて。	대장님，　조심하세요．
S2:STNSYS00:173	STNSYS00.MES	173	200800f7		……危険だよ。	……위험해．
S2:STNSYS00:174	STNSYS00.MES	174	200800f8		いくよ！	가자！
S2:STNSYS00:175	STNSYS00.MES	175	200800f9		指示、よろしく。	지시，　잘　부탁해．
S2:STNSYS00:176	STNSYS00.MES	176	200800fa		頼れるのは自分だけ……	믿을　건　나뿐……
S2:STNSYS00:177	STNSYS00.MES	177	200800fb		機体の損傷が激しい……	기체　손상이　심해……
S2:STNSYS00:178	STNSYS00.MES	178	200c7fff	dup=S1A:0101tbl:81	………………	………………
S2:STNSYS00:179	STNSYS00.MES	179	200d00fc	dup=S1A:0306tbl:233	……ありがとう。	．．．고마워．
S2:STNSYS00:180	STNSYS00.MES	180	20090258		隊長……しっかり……	대장……　정신　차려……
S2:STNSYS00:181	STNSYS00.MES	181	200800fe		一時、撤退……	일단　후퇴……
S2:STNSYS00:182	STNSYS00.MES	182	200b00ff		隊長、\nあとは……よろしく。	대장，\n나머지는……　부탁해．
S2:STNSYS00:183	STNSYS00.MES	183	20080100		目標、撃破確認……	목표　격파　확인……
S2:STNSYS00:184	STNSYS00.MES	184	20080101		やるね、隊長。	잘하네，　대장．
S2:STNSYS00:185	STNSYS00.MES	185	20080102		目標撃破……	목표　격파……
S2:STNSYS00:186	STNSYS00.MES	186	20080103		隊長……\n次の指示を……	대장……\n다음　지시를……
S2:STNSYS00:187	STNSYS00.MES	187	200c0104		これが……ボクらの力……！	이게……　우리　힘……！
S2:STNSYS00:188	STNSYS00.MES	188	47e90111		そぉら、いくぜ！	자아，　간다！
S2:STNSYS00:189	STNSYS00.MES	189	47e90112		さぁ、楽しませてくれよ。	자，　즐겁게　해　줘．
S2:STNSYS00:190	STNSYS00.MES	190	47e70113		勝負は……これからだぜ！	승부는……　지금부터야！
S2:STNSYS00:191	STNSYS00.MES	191	47e80114		なかなか、\nやるじゃねぇか！	제법이군，\n잘하잖아！
S2:STNSYS00:192	STNSYS00.MES	192	47e10115		おもしれぇ……	재밌군……
S2:STNSYS00:193	STNSYS00.MES	193	47e90116		大丈夫か、水狐。	괜찮나，　수호．
S2:STNSYS00:194	STNSYS00.MES	194	4bd1011f		華麗に燃やしてあげますよ……	화려하게　태워　드리죠……
S2:STNSYS00:195	STNSYS00.MES	195	4bc90120		覚悟してください。	각오하세요．
S2:STNSYS00:196	STNSYS00.MES	196	4bd10121		あははははは！	아하하하하하！
S2:STNSYS00:197	STNSYS00.MES	197	4bcf0122		燃やしつくしてやる！	모조리　태워　주마！
S2:STNSYS00:198	STNSYS00.MES	198	4bd00123		ご……ゴミが……	쓰……　쓰레기가……
S2:STNSYS00:199	STNSYS00.MES	199	5781012c		私の戦いを見せてあげる。	내　싸움을　보여　주지．
S2:STNSYS00:200	STNSYS00.MES	200	5789012d		やさしくしてあげるわ。	상냥하게　해　줄게．
S2:STNSYS00:201	STNSYS00.MES	201	5781012e		ふふふ……負けないわよ。	후후후…　지지　않을　거야．
S2:STNSYS00:202	STNSYS00.MES	202	5781012f		やるわね。\nさすが華撃団……	잘하네．\n역시　화격단……
S2:STNSYS00:203	STNSYS00.MES	203	57880130		くっ……\nこれほどとはね……	큭……\n이　정도일　줄이야……
S2:STNSYS00:204	STNSYS00.MES	204	53a10139		さぁ、ワシの番じゃな。	자，　내　차례로구나．
S2:STNSYS00:205	STNSYS00.MES	205	53a1013a		ワシの計算にぬかりはないぞ。	내　계산엔　빈틈없다．
S2:STNSYS00:206	STNSYS00.MES	206	53a0013b		こ、このままでは\n終わらぬぞ……	이，　이대로는\n끝나지　않아……
S2:STNSYS00:207	STNSYS00.MES	207	53a1013c		これも計算のうちじゃ。	이것도　계산　안이야．
S2:STNSYS00:208	STNSYS00.MES	208	4fb4013d		ぬうっ……\nこれは計算外じゃ……	으으……\n이건　계산　밖이야……
S2:STNSYS00:209	STNSYS00.MES	209	4fb90146		狩りとってやる！	사냥해　주마！
S2:STNSYS00:210	STNSYS00.MES	210	4fb90147		今、楽にしてやるからな。	지금　편하게　해　주마．
S2:STNSYS00:211	STNSYS00.MES	211	4fb70148		ひ、ひねり殺してやる！	비，　비틀어　죽여　주마！
S2:STNSYS00:212	STNSYS00.MES	212	4fb10149		勝ったと思うなよ……	이겼다고　생각하지　마……
S2:STNSYS00:213	STNSYS00.MES	213	4fb8014a		まだ、終わりではないぞ！	아직　끝나지　않았다！
S2:STNSYS00:214	STNSYS00.MES	214	a1c10153		終わりにしてやる。	끝내　주마．
S2:STNSYS00:215	STNSYS00.MES	215	a1bf0154		いくぞ！　華撃団っ！	간다！　화격단！
S2:STNSYS00:216	STNSYS00.MES	216	a1c00155		まだ、まだだっ！	아직，　아직이다！
S2:STNSYS00:217	STNSYS00.MES	217	a1b90156		腕を上げたな……	실력이　늘었구나……
S2:STNSYS00:218	STNSYS00.MES	218	a1c00157		ぐっ……\nわたしの復讐が……	큭……\n내　복수가……
S2:STNSYS00:219	STNSYS00.MES	219	43f9015e		容赦はせぬぞ……	봐주지　않겠다……
S2:STNSYS00:220	STNSYS00.MES	220	43f9015f		お前たちの罪を知れ……	너희의　죄를　깨달아라……
S2:STNSYS00:221	STNSYS00.MES	221	43f90160		戦いとはいつも無常だ……	싸움은　언제나　덧없다……
S2:STNSYS00:222	STNSYS00.MES	222	43f90161		愛は死んだ……	사랑은　죽었다……
S2:STNSYS00:223	STNSYS00.MES	223	44000162		ぬぅ……やるな……	으음……　제법이군……
S2:STNSYS00:224	STNSYS00.MES	224	4017016b		私に触れるな！	나에게　손대지　마！
S2:STNSYS00:225	STNSYS00.MES	225	4017016c		帝都の恨みは、\nこの程度ではないぞ……	제도의　원한은，\n이　정도가　아니다……
S2:STNSYS00:226	STNSYS00.MES	226	4011016d		最後に勝つのは……私だ！	최후의　승자는……　나다！
S2:STNSYS00:227	STNSYS00.MES	227	4018016e		この程度で……ぬうっ！	이　정도로……　으음！
S2:STNSYS00:228	STNSYS00.MES	228	4018016f		思い上がるな……\n偽善者めっ！	우쭐대지　마……\n위선자　자식！
S2:STNSYS01:0	STNSYS01.MES	0	02587fff	dup=S2:STNSYS00:0	疾きこと風のごとく……\n移動力重視の作戦だ！	빠르기는　바람처럼……\n이동력　중시　작전이다！
S2:STNSYS01:1	STNSYS01.MES	1	02587fff	dup=S2:STNSYS00:1	今は、この命令を出している。\n移動力を活かして戦おう。	현재　명령은　이것이다．\n이동력을　살려　싸우자．
S2:STNSYS01:2	STNSYS01.MES	2	02597fff	dup=S2:STNSYS00:2	花組各員に通達！\n「風」作戦を開始するぞ！	화조　전원에게　통보！\n「풍」　작전　개시다！
S2:STNSYS01:3	STNSYS01.MES	3	02587fff	dup=S2:STNSYS00:3	林のように心静かに……\n本来の力を引き出すんだ！	숲처럼　마음을　고요히……\n본래의　힘을　끌어내자！
S2:STNSYS01:4	STNSYS01.MES	4	02587fff	dup=S2:STNSYS00:4	今は、この命令を出している。\n本来の力で敵に立ち向かおう。	현재　명령은　이것이다．\n본래의　힘으로　맞서자．
S2:STNSYS01:5	STNSYS01.MES	5	02597fff	dup=S2:STNSYS00:5	花組各員に通達！\n「林」作戦を開始するぞ！	화조　전원에게　통보！\n「림」　작전　개시다！
S2:STNSYS01:6	STNSYS01.MES	6	02587fff	dup=S2:STNSYS00:6	炎のように熱く燃える……\n攻撃力重視の作戦だ！	불처럼　뜨겁게　타오르는……\n공격력　중시　작전이다！
S2:STNSYS01:7	STNSYS01.MES	7	02587fff	dup=S2:STNSYS00:7	今は、この命令を出している。\n攻撃力を活かして戦おう。	현재　명령은　이것이다．\n공격력을　살려　싸우자．
S2:STNSYS01:8	STNSYS01.MES	8	02597fff	dup=S2:STNSYS00:8	花組各員に通達！\n「火」作戦を開始するぞ！	화조　전원에게　통보！\n「화」　작전　개시다！
S2:STNSYS01:9	STNSYS01.MES	9	02587fff	dup=S2:STNSYS00:9	構えること山のごとく……\n防御力重視の作戦だ！	산처럼　굳건히　버티는……\n방어력　중시　작전이다！
S2:STNSYS01:10	STNSYS01.MES	10	02587fff	dup=S2:STNSYS00:10	今は、この命令を出している。\n防御力を活かして戦おう。	현재　명령은　이것이다．\n방어력을　살려　싸우자．
S2:STNSYS01:11	STNSYS01.MES	11	02597fff	dup=S2:STNSYS00:11	花組各員に通達！\n「山」作戦を開始するぞ！	화조　전원에게　통보！\n「산」　작전　개시다！
S2:STNSYS01:12	STNSYS01.MES	12	02597fff	dup=S2:STNSYS00:12	このままの作戦でいくぞ！	이대로　작전을　계속한다！
S2:STNSYS01:13	STNSYS01.MES	13	ea6002c2	dup=S1A:0102tbl:383	了解！	알겠습니다！
S2:STNSYS01:14	STNSYS01.MES	14	38a57fff		木喰の乗る魔操機兵\n「智拳」を撃破して！	모쿠지키가　탄　마조기병\n「지권」을　격파해！
S2:STNSYS01:15	STNSYS01.MES	15	02597fff	dup=S2:STNSYS00:15	０メッセージ１－２	０메시지１－２
S2:STNSYS01:16	STNSYS01.MES	16	ffff7fff	dup=S2:STNSYS00:16	０メッセージ１－３	０메시지１－３
S2:STNSYS01:17	STNSYS01.MES	17	ffff7fff	dup=S2:STNSYS00:17	門の外に出て、\n土機を撃破するのよ！	문　밖으로　나가，\n토기를　격파해！
S2:STNSYS01:18	STNSYS01.MES	18	ffff7fff	dup=S2:STNSYS00:18	敵の大将、土は、\n攻撃回数が多いわ。\n気をつけるのよ！	적장　토지구모는\n공격　횟수가　많아．\n조심해！
S2:STNSYS01:19	STNSYS01.MES	19	ffff7fff	dup=S2:STNSYS00:19	０メッセージ２－３	０메시지２－３
S2:STNSYS01:20	STNSYS01.MES	20	ffff7fff	dup=S2:STNSYS00:20	大神さん、山崎は強いわ。\n一時撤退しましょう！	야마자키는　강해요．\n일단　후퇴하죠！
S2:STNSYS01:21	STNSYS01.MES	21	ffff7fff	dup=S2:STNSYS00:21	０メッセージ３－２	０메시지３－２
S2:STNSYS01:22	STNSYS01.MES	22	ffff7fff	dup=S2:STNSYS00:22	０メッセージ３－３	０메시지３－３
S2:STNSYS01:23	STNSYS01.MES	23	02587fff	dup=S2:STNSYS00:23	花組の隊長、大神一郎。\n高い戦闘力と、\n勇敢な心を持っている。	화조　대장，　오오가미．\n높은　전투력과\n용감한　마음을　지녔다．
S2:STNSYS01:24	STNSYS01.MES	24	04b27fff	dup=S2:STNSYS00:24	北辰一刀流、真宮寺さくら。\n素早い動きで、\n敵を一刀両断する。	북진일도류，　사쿠라．\n빠른　움직임으로\n적을　일도양단한다．
S2:STNSYS01:25	STNSYS01.MES	25	08987fff	dup=S2:STNSYS00:25	神崎風塵流、神崎すみれ。\n華麗なナギナタの技は、\n見るものの心をもとらえる。	칸자키　풍진류，　스미레．\n화려한　나기나타　기술은\n보는　이의　마음마저　홀려．
S2:STNSYS01:26	STNSYS01.MES	26	0c807fff	dup=S2:STNSYS00:26	射撃手、マリア・タチバナ。\n氷の銃弾は、狙った\n獲物を決して逃さない。	사격수，　마리아．\n얼음　탄환은　노린\n먹이를　놓치지　않는다．
S2:STNSYS01:27	STNSYS01.MES	27	10687fff	dup=S2:STNSYS00:27	桐島流空手、桐島カンナ。\n圧倒的なパワーで、むらがる\n敵を粉砕する。	가라테의　달인，　칸나．\n압도적　파워로　몰려드는\n적을　분쇄한다．
S2:STNSYS01:28	STNSYS01.MES	28	14507fff	dup=S2:STNSYS00:28	花組のマスコット、アイリス。\n超能力を使った、\n不思議な攻撃で敵と戦う。	화조의　마스코트，\n아이리스．\n초능력으로　적과　싸운다．
S2:STNSYS01:29	STNSYS01.MES	29	18387fff	dup=S2:STNSYS00:29	発明家、李紅蘭。\n次々に繰り出す発明品で、\n敵味方をあっといわせるぞ。	발명가，　코란．\n신제품을　잇달아　내놓아\n적과　아군을　놀라게　한다．
S2:STNSYS01:30	STNSYS01.MES	30	1c217fff	dup=S2:STNSYS00:30	元星組隊員、ソレッタ・織姫。\nイタリアンローズの機体に乗り\n赤い貴族と呼ばれている。	전　별조　대원，　오리히메．\n이탈리안　로즈를　타고\n붉은　귀족이라　불린다．
S2:STNSYS01:31	STNSYS01.MES	31	20087fff	dup=S2:STNSYS00:31	レニ・ミルヒシュトラーセ。\n戦闘のプロとして、正確な\n無駄のない攻撃を行う。	레니　밀히슈트라세．　전투의\n프로답게　정확하고　군더더기\n없는　공격을　한다．
S2:STNSYS01:32	STNSYS01.MES	32	076c7fff		「ロ型乙」（ろがたおつ）\n間接攻撃用の魔操機兵。\n単体しか攻撃できない。	「로형　을」\n간접　공격용　마조기병．\n단일　공격만　가능．
S2:STNSYS01:33	STNSYS01.MES	33	076c7fff	dup=S2:STNSYS01:32	「ロ型乙」（ろがたおつ）\n間接攻撃用の魔操機兵。\n単体しか攻撃できない。	「로형　을」\n간접　공격용　마조기병．\n단일　공격만　가능．
S2:STNSYS01:34	STNSYS01.MES	34	09607fff	dup=S2:STNSYS00:34	「ハ型甲」（はがたこう）\n間接攻撃用の魔操機兵。\n複数に攻撃可能。	「하형　갑」\n간접　공격용　마조기병．\n복수　공격　가능．
S2:STNSYS01:35	STNSYS01.MES	35	0af07fff	dup=S2:STNSYS00:35	「エル特」（えるとく）\n回復能力を持つ\n近接攻撃用の脇侍。	「엘　특」\n회복　능력을　지닌\n근접　공격용　협시．
S2:STNSYS01:36	STNSYS01.MES	36	53a17fff		「智拳」（ちけん）\n撃破すると、\n演習終了となる。	「지권」\n격파하면\n연습　종료．
S2:STNSYS01:37	STNSYS01.MES	37	ea607fff		「円空」（えんくう）\n木喰の開発した、\n支援用・無人兵器。	「엔쿠」\n모쿠지키가　개발한\n지원용　무인　병기．
S2:STNSYS01:38	STNSYS01.MES	38	ea607fff		「蒸気火箭」\n（じょうきかせん）\n木喰の開発した攻撃兵器。	「증기화전」\n모쿠지키　개발　공격　병기．
S2:STNSYS01:39	STNSYS01.MES	39	ea607fff		「十字焔」（じゅうじほむら）\n木喰の開発した攻撃兵器。\n「焔」の発展版。	「십자염」\n모쿠지키　개발　공격　병기．\n「염」의　발전형．
